Animal ID,house_number,street_name,city,state
A818399,14504,Sandifer Street,Austin,TX
A815025,14505,Fitzgibbon Rd,Austin,TX
A815028,14505,Fitzgibbon Rd,Austin,TX
A815023,14505,Fitzgibbon Rd,Austin,TX
A904996,14506,Highsmith Street,Austin,TX
A924920,14507,Jacobson Rd,Travis County,TX
A846140,14508,Owen Tech Boulevard,Travis County,TX
A859365,14510,Oliphant,Austin,TX
A859366,14510,Oliphant,Austin,TX
A862163,14510,Thunderhead Rd,Austin,TX
A862170,14510,Thunderhead Road,Austin,TX
A829674,14511,Sandifer Street,Travis County,TX
A829676,14511,Sandifer Street,Travis County,TX
A912712,14512,Fm 812,Travis County,TX
A912296,14512,Fm 812,Travis County,TX
A912713,14512,Fm 812,Travis County,TX
A912717,14512,Fm 812,Travis County,TX
A912716,14512,Fm 812,Travis County,TX
A912295,14512,Fm 812,Travis County,TX
A890664,14512,Graef Rd,Travis County,TX
A836908,14512,Old Anderson Mill Road,Travis County,TX
A836907,14512,Old Anderson Mill Road,Travis County,TX
A923878,14514,Highsmith St,Austin,TX
A914782,14514,Highsmith St,Austin,TX
A913246,14514,Highsmith St,Austin,TX
A913726,14514,Highsmith Street,Austin,TX
A915389,14514,Highsmith Street,Austin,TX
A913405,14514,Highsmith Street,Austin,TX
A913729,14514,Highsmith Street,Austin,TX
A915279,14514,Highsmith Street,Austin,TX
A925718,14514,Highsmith Street,Austin,TX
A915390,14514,Highsmith Street,Austin,TX
A926266,14515,Callan Ct,Travis County,TX
A892416,14520,Bois D Arc Road,Travis County,TX
A850991,14522,Thunderhead Road,Travis County,TX
A850990,14522,Thunderhead Road,Travis County,TX
A918447,14525,Bois D Arc Rd,Travis County,TX
A920829,14533,Donald Drive,Austin,TX
A846320,14533,Pocohontas Trl,Travis County,TX
A847058,14533,Robert I Walker Boulevard,Travis County,TX
A925184,14549,Plover Pl,Travis County,TX
A925180,14549,Plover Pl,Travis County,TX
A925186,14549,Plover Pl,Travis County,TX
A925183,14549,Plover Pl,Travis County,TX
A925181,14549,Plover Pl,Travis County,TX
A925182,14549,Plover Pl,Travis County,TX
A818869,1455,Roxannes Run,Travis County,TX
A818870,1455,Roxannes Run,Travis County,TX
A818868,1455,Roxannes Run,Travis County,TX
A862095,14600,Bern Drive,Austin,TX
A862096,14600,Bern Drive,Austin,TX
A928321,14600,Branding Iron Pass,Travis County,TX
A840454,14600,Faubion Trl,Leander,TX
A849566,14600,Fm 1100,Manor,TX
A923517,14600,Fm 1100 Rd,Travis County,TX
A923540,14600,Fm 1100 Rd,Travis County,TX
A831017,14600,Ginseng Cove,Travis County,TX
A844378,14600,Nova,Austin,TX
A844379,14600,Nova,Austin,TX
A844377,14600,Nova,Austin,TX
A805728,14600,Pearce Lane,Travis County,TX
A841591,14600,Pearce Lane,Austin,TX
A906469,14600,Peregrine Drive,Austin,TX
A842362,14600,Rhone  Drive,Travis County,TX
A842368,14600,Rhone  Drive,Travis County,TX
A842360,14600,Rhone  Drive,Travis County,TX
A842361,14600,Rhone  Drive,Travis County,TX
A827215,14600,Rhone Drive,Travis County,TX
A827216,14600,Rhone Drive,Travis County,TX
A907389,14601,Ginseng,Travis County,TX
A822188,14601,Joy Lee Ln,Manor,TX
A822189,14601,Joy Lee Ln,Manor,TX
A811489,14601,Plover Place,Travis County,TX
A897056,14602,Colt Drive,Travis County,TX
A844035,14602,Town Hill Drive,Austin,TX
A844033,14602,Town Hill Drive,Austin,TX
A844031,14602,Town Hill Drive,Austin,TX
A836457,14603,Bern Drive,Travis County,TX
A835598,14603,Bern Drive,Travis County,TX
A835977,14603,Bern Drive,Travis County,TX
A887162,14603,Vevey,Travis County,TX
A893043,14603,Vevey,Travis County,TX
A893044,14603,Vevey,Travis County,TX
A893037,14603,Vevey,Travis County,TX
A887160,14603,Vevey,Travis County,TX
A893045,14603,Vevey,Travis County,TX
A893042,14603,Vevey,Travis County,TX
A892713,14603,Vevey Drive,Travis County,TX
A828641,14604,Chalet Drive,Austin,TX
A895907,14605,Allard,Travis County,TX
A859708,14608,Pearce Lane,Austin,TX
A923397,14608,Pearce Lane,Travis County,TX
A818366,14608,Pearce Ln,Austin,TX
A904083,14608,Rhone Drive,Travis County,TX
A904079,14608,Rhone Drive,Travis County,TX
A904082,14608,Rhone Drive,Travis County,TX
A904080,14608,Rhone Drive,Travis County,TX
A904081,14608,Rhone Drive,Travis County,TX
A814502,14608,Rock Cliff Drive,Leander,TX
A814497,14608,Rock Cliff Drive,Leander,TX
A814503,14608,Rock Cliff Drive,Leander,TX
A814498,14608,Rock Cliff Drive,Leander,TX
A814500,14608,Rock Cliff Drive,Leander,TX
A814496,14608,Rock Cliff Drive,Leander,TX
A814501,14608,Rock Cliff Drive,Leander,TX
A814499,14608,Rock Cliff Drive,Leander,TX
A814504,14608,Rock Cliff Drive,Leander,TX
A814505,14608,Rock Cliff Drive,Leander,TX
A816657,14610,Pebble Bed Way,Pflugerville,TX
A885189,14610,Vevey Drive,Travis County,TX
A885191,14610,Vevey Drive,Travis County,TX
A885194,14610,Vevey Drive,Travis County,TX
A885193,14610,Vevey Drive,Travis County,TX
A885195,14610,Vevey Drive,Travis County,TX
A635434,14611,Branding Iron Pass,Travis County,TX
A840625,14611,Burnet Road,Austin,TX
A841803,14611,N Mopac Expressway,Austin,TX
A916552,14613,Branding Iron Pass,Austin,TX
A916549,14613,Branding Iron Pass,Austin,TX
A916547,14613,Branding Iron Pass,Austin,TX
A916550,14613,Branding Iron Pass,Austin,TX
A847534,14614,Branding Iron Pass,Austin,TX
A847848,14614,Branding Iron Pass,Austin,TX
A847852,14614,Branding Iron Pass,Austin,TX
A794814,14617,Dreamtime Ln,Travis County,TX
A812791,14619,Graef Road,Creedmoor,TX
A818087,14620,Plover Place,Travis County,TX
A907878,14621,Dreamtime Lane,Travis County,TX
A820625,14626,Bois D Arc,Austin,TX
A863151,14632,Ploverplace,Bastrop,TX
A863152,14632,Ploverplace,Bastrop,TX
A863289,14632,Ploverplace,Travis County,TX
A863143,14632,Ploverplace,Bastrop,TX
A863148,14632,Ploverplace,Bastrop,TX
A863150,14632,Ploverplace,Bastrop,TX
A863153,14632,Ploverplace,Bastrop,TX
A851342,14650,Merrilltown Drive,Travis County,TX
A912175,14651,Graef,Travis County,TX
A912174,14651,Graef,Travis County,TX
A867292,147,E 2Nd,Austin,TX
A868507,147,East 2Nd Street,Austin,TX
A868508,147,East 2Nd Street,Austin,TX
A905936,14700,Chalet Drive,Travis County,TX
A923899,14700,Flat Top Ranch,Austin,TX
A812480,14701,Chalet Drive,Travis County,TX
A901363,14704,Great Willow Drive,Travis County,TX
A899724,14705,Chalet Drive,Travis County,TX
A899723,14705,Chalet Drive,Travis County,TX
A899722,14705,Chalet Drive,Travis County,TX
A899725,14705,Chalet Drive,Travis County,TX
A818196,14705,Fitzgibbon Drive,Austin,TX
A828859,14705,Longbranch Drive,Travis County,TX
A861905,14707,Alps,Travis County,TX
A861907,14707,Alps,Travis County,TX
A861906,14707,Alps,Travis County,TX
A833965,14707,Geneva Drive,Travis County,TX
A824433,14707,Geneva Drive,Travis County,TX
A810774,14707,Noya Drive,Austin,TX
A825920,14707,Reynero,Travis County,TX
A814038,14709,Fitzgibbon Drive,Austin,TX
A833711,14709,Geneva,Travis County,TX
A907254,14709,Great Eagle Trail,Travis County,TX
A820231,14709,Harcourt House Ln,Austin,TX
A824091,14709,Reynero Ln,Austin,TX
A846734,14711,Menifee Street,Austin,TX
A840808,14711,Menifee Street,Travis County,TX
A884714,14712,Fagerquist Rd,Travis County,TX
A870312,14712,Fagerquist Rd,Austin,TX
A831772,14713,Bedstraw Drive,Travis County,TX
A833651,14715,Great Willow Drive,Austin,TX
A833649,14715,Great Willow Drive,Austin,TX
A833650,14715,Great Willow Drive,Austin,TX
A894770,14715,Nether Path,Travis County,TX
A900515,14717,Harcourt House Lane,Travis County,TX
A863282,14719,E Highway 290,Travis County,TX
A900495,14720,Shooter Mcgavin Drive,Dr in Manor,TX
A815498,14735,Bratton Lane,Austin,TX
A820169,14745,Merrilltown Drive,Austin,TX
A855894,14800,Cypress,Travis County,TX
A898579,14800,East Highway 290,Travis County,TX
A857145,14800,Thunderhead,Austin,TX
A857147,14800,Thunderhead,Austin,TX
A862736,14801,Navarro Creek Rd,Travis County,TX
A862737,14801,Navarro Creek Rd,Travis County,TX
A851647,14802,Chalet Drive,Travis County,TX
A864035,14802,Chaparral,Travis County,TX
A866989,14802,Chaparral Drive,Leander,TX
A892672,14802,Chaparral Drive,Travis County,TX
A866988,14802,Chaparral Drive,Leander,TX
A857030,14803,Swiss Drive,Travis County,TX
A857027,14803,Swiss Drive,Travis County,TX
A901213,14804,Swiss Drive,Travis County,TX
A840237,14804,Zurick Drive,Travis County,TX
A902781,14806,Eiler Rd,Austin,TX
A874220,14808,Earl Grey Ln,Travis County,TX
A923853,14808,Fagerquist Rd,Travis County,TX
A923851,14808,Fagerquist Rd,Travis County,TX
A923849,14808,Fagerquist Rd,Travis County,TX
A923850,14808,Fagerquist Rd,Travis County,TX
A923848,14808,Fagerquist Rd,Travis County,TX
A922841,14808,Fagerquist Road,Travis County,TX
A922835,14808,Fagerquist Road,Travis County,TX
A922839,14808,Fagerquist Road,Travis County,TX
A922838,14808,Fagerquist Road,Travis County,TX
A922836,14808,Fagerquist Road,Travis County,TX
A922837,14808,Fagerquist Road,Travis County,TX
A922842,14808,Fagerquist Road,Travis County,TX
A922840,14808,Fagerquist Road,Travis County,TX
A922834,14808,Fagerquist Road,Travis County,TX
A893163,14809,Rock Cliff Drive,Travis County,TX
A815765,14810,Iowa St,Austin,TX
A869315,14810,Rock Cliff Drive,Travis County,TX
A842560,14811,Chaparral Drive,Travis County,TX
A825502,14811,Parco Path,Travis County,TX
A825501,14811,Parco Path,Travis County,TX
A907278,14812,Avery Ranch Boulevard,Austin,TX
A907279,14812,Avery Ranch Boulevard,Austin,TX
A892121,14812,Johnson Road Trail,Austin,TX
A892123,14812,Johnson Road Trail,Austin,TX
A839718,14815,Dessau Road,Travis County,TX
A894180,14815,Johnson Road Trail,Manor,TX
A899489,14818,Deaf Smith Boulevard,Austin,TX
A835178,14821,Navarro Creek Pass,Travis County,TX
A835177,14821,Navarro Creek Pass,Travis County,TX
A816386,14831,Bois D Arc,Travis County,TX
A867629,14832,Fm 973,Manor,TX
A875386,14832,North Fm 973 Road,Manor,TX
A875389,14832,North Fm 973 Road,Manor,TX
A811932,14850,Harris Ridge,Pflugerville,TX
A900415,14850,Harris Ridge,Travis County,TX
A889712,14850,Harris Ridge Boulevard,Travis County,TX
A865093,14853,Robert I Walker Boulevard,Travis County,TX
A899313,1486,Woodland Avenue,Austin,TX
A873700,14900,Texas Street,Austin,TX
A873701,14900,Texas Street,Austin,TX
A917380,14900,Valerian Tea,Travis County,TX
A917379,14900,Valerian Tea,Travis County,TX
A838760,14901,Bern Drive,Travis County,TX
A824059,14901,Bern Drive,Travis County,TX
A824996,14901,Breccia Road,Travis County,TX
A902560,14901,Vevey Drive,Travis County,TX
A902557,14901,Vevey Drive,Travis County,TX
A902562,14901,Vevey Drive,Travis County,TX
A902558,14901,Vevey Drive,Travis County,TX
A902563,14901,Vevey Drive,Travis County,TX
A902561,14901,Vevey Drive,Travis County,TX
A902556,14901,Vevey Drive,Travis County,TX
A804975,14901,West Custis,Travis County,TX
A906398,14902,Nuttall,Austin,TX
A824771,14903,Lucerne,Travis County,TX
A838364,14904,Gypsum Mill Road,Manor,TX
A841334,14904,Sassafras Trail,Travis County,TX
A907765,14905,Lucerne Drive,Travis County,TX
A828746,14905,Mossycup Lane,Austin,TX
A832838,14906,Zurick,Travis County,TX
A904679,14906,Zurick,Austin,TX
A832836,14906,Zurick,Travis County,TX
A904682,14906,Zurick,Austin,TX
A904680,14906,Zurick,Austin,TX
A832837,14906,Zurick,Travis County,TX
A832840,14906,Zurick,Travis County,TX
A904681,14906,Zurick,Austin,TX
A835632,14906,Zurick Drive,Austin,TX
A820632,14906,Zurick Drive,Travis County,TX
A905232,14906,Zurick Drive Del Valle,Travis County,TX
A857236,14908,Fagerquist,Travis County,TX
A811680,14908,Shell Hill Cove,Travis County,TX
A811679,14908,Shell Hill Cove,Travis County,TX
A822711,14909,Giese Ln,Travis County,TX
A888049,14911,Hartsmith Drive,Austin,TX
A917663,14911,Jolynn St,Austin,TX
A816737,14911,Jolynn St,Austin,TX
A903368,14912,Fagerquist Drive,Travis County,TX
A832477,14912,Fagerquist Road,Travis County,TX
A830173,14912,Fagerquist Road,Travis County,TX
A830174,14912,Fagerquist Road,Travis County,TX
A832476,14912,Fagerquist Road,Travis County,TX
A818388,14912,Faqerquist Road,Travis County,TX
A818389,14912,Faqerquist Road,Travis County,TX
A866300,14912,Swiss Drive,Travis County,TX
A816295,14914,Breccia Road,Travis County,TX
A833655,14918,Talus Road,Manor,TX
A818219,14923,Arrowhead Drive,Travis County,TX
A881941,14935,Arrowhead Drive,Travis County,TX
A927105,14935,Swiss Drive,Travis County,TX
A927106,14935,Swiss Drive,Travis County,TX
A927107,14935,Swiss Drive,Travis County,TX
A927017,14935,Swiss Drive,Travis County,TX
A927020,14935,Swiss Drive,Travis County,TX
A927108,14935,Swiss Drive,Travis County,TX
A894427,14938,Swiss Drive,Travis County,TX
A894425,14938,Swiss Drive,Travis County,TX
A894426,14938,Swiss Drive,Travis County,TX
A894429,14938,Swiss Drive,Travis County,TX
A894424,14938,Swiss Drive,Travis County,TX
A894428,14938,Swiss Drive,Travis County,TX
A840520,14941,Running Deer Trail,Austin,TX
A847949,14942,Swiss Drive,Travis County,TX
A851642,14942,Swiss Drive,Travis County,TX
A829468,14946,Swiss Drive,Travis County,TX
A829116,14946,Swiss Drive,Austin,TX
A828422,14946,Swiss Drive,Austin,TX
A828420,14946,Swiss Drive,Austin,TX
A829112,14946,Swiss Drive,Austin,TX
A829117,14946,Swiss Drive,Austin,TX
A829119,14946,Swiss Drive,Austin,TX
A829467,14946,Swiss Drive,Travis County,TX
A829113,14946,Swiss Drive,Austin,TX
A829115,14946,Swiss Drive,Austin,TX
A824435,14946,Swiss Drive,Travis County,TX
A829118,14946,Swiss Drive,Austin,TX
A824438,14946,Swiss Drive,Travis County,TX
A829470,14946,Swiss Drive,Travis County,TX
A829469,14946,Swiss Drive,Travis County,TX
A819444,14950,Swiss Drive,Travis County,TX
A822668,14982,Swiss Drive,Travis County,TX
A822663,14982,Swiss Drive,Travis County,TX
A822665,14982,Swiss Drive,Travis County,TX
A903434,14982,Swiss Drive,Travis County,TX
A822667,14982,Swiss Drive,Travis County,TX
A822669,14982,Swiss Drive,Travis County,TX
A822664,14982,Swiss Drive,Travis County,TX
A853312,14982,Swiss Drive,Travis County,TX
A914350,15,Th St And E Red River St,Austin,TX
A841042,15,Th Street And San Jacinto,Austin,TX
A841040,15,Th Street And San Jacinto,Austin,TX
A841043,15,Th Street And San Jacinto,Austin,TX
A841041,15,Th Street And San Jacinto,Austin,TX
A841044,15,Th Street And San Jacinto,Austin,TX
A822137,15,Waller St,Austin,TX
A891968,15,Waller St,Austin,TX
A917386,15,Waller St,Austin,TX
A876854,15,Waller St,Austin,TX
A878459,15,Waller St,Austin,TX
A876853,15,Waller St,Austin,TX
A878034,15,Waller Street,Austin,TX
A876932,15,Waller Street,Austin,TX
A876931,15,Waller Street,Austin,TX
A876790,15,Waller Street,Austin,TX
A822007,15,Waller Street,Austin,TX
A854580,1500,Alameda Drive,Austin,TX
A909798,1500,Beebrush Ln,Austin,TX
A878470,1500,Colby Lane,Travis County,TX
A839326,1500,Crested Butte Drive,Austin,TX
A849097,1500,Crossing Place,Austin,TX
A872829,1500,Crossing Place,Austin,TX
A913091,1500,Crossing Place,Austin,TX
A886637,1500,Crossing Place,Austin,TX
A853451,1500,Dale Drive,Austin,TX
A853453,1500,Dale Drive,Austin,TX
A853452,1500,Dale Drive,Austin,TX
A831562,1500,E Palmer Ln,Austin,TX
A864884,1500,E Parmer Lane,Austin,TX
A856008,1500,E Parmer Ln,Austin,TX
A867981,1500,E Parmer Ln,Austin,TX
A868090,1500,E Parmer Ln,Austin,TX
A916458,1500,E Parmer Ln Apt 1211,Austin,TX
A817106,1500,E Riverside,Austin,TX
A892510,1500,East Pamer Lane,Austin,TX
A874097,1500,East Parmer Lane,Travis County,TX
A832498,1500,East Parmer Lane,Austin,TX
A828950,1500,East Parmer Lane,Austin,TX
A874096,1500,East Parmer Lane,Travis County,TX
A832499,1500,East Parmer Lane,Austin,TX
A832501,1500,East Parmer Lane,Austin,TX
A844745,1500,East Parmer Lane,Austin,TX
A875488,1500,East Riverside Drive,Austin,TX
A875488,1500,East Riverside Drive,Austin,TX
A827550,1500,East Riverside Drive,Austin,TX
A911036,1500,East Side Drive,Austin,TX
A911035,1500,East Side Drive,Austin,TX
A847577,1500,Faro,Austin,TX
A843720,1500,Faro,Austin,TX
A861181,1500,Faro,Austin,TX
A863322,1500,Faro Drive,Austin,TX
A889005,1500,Faro Drive,Austin,TX
A848254,1500,Faro Drive,Austin,TX
A873439,1500,Faro Drive,Austin,TX
A883887,1500,Faro Drive,Austin,TX
A848255,1500,Faro Drive,Austin,TX
A863323,1500,Faro Drive,Austin,TX
A873442,1500,Faro Drive,Austin,TX
A708411,1500,Faro Drive,Austin,TX
A850777,1500,Faro Drive,Austin,TX
A879237,1500,Faro Drive,Austin,TX
A828610,1500,Faro Drive,Austin,TX
A819988,1500,Faro Drive,Austin,TX
A850776,1500,Faro Drive,Austin,TX
A870850,1500,Faro Drive,Austin,TX
A828938,1500,Faro Drive,Austin,TX
A828940,1500,Faro Drive,Austin,TX
A834274,1500,Faro Drive,Austin,TX
A858571,1500,Faro Drive,Austin,TX
A708411,1500,Faro Drive,Austin,TX
A879237,1500,Faro Drive,Austin,TX
A818229,1500,Faro Drive,Austin,TX
A850779,1500,Faro Drive,Austin,TX
A850775,1500,Faro Drive,Austin,TX
A828611,1500,Faro Drive,Austin,TX
A850778,1500,Faro Drive,Austin,TX
A881056,1500,Faro Drive,Austin,TX
A847571,1500,Faro Drive,Austin,TX
A928751,1500,Faro Drive,Austin,TX
A873441,1500,Faro Drive,Austin,TX
A863321,1500,Faro Drive,Austin,TX
A821197,1500,Faro Drive,Austin,TX
A863324,1500,Faro Drive,Austin,TX
A926826,1500,Faro Drive,Austin,TX
A822114,1500,Faro Drive,Austin,TX
A847571,1500,Faro Drive,Austin,TX
A860285,1500,Faro Drive Bldg 16,Austin,TX
A880345,1500,Faro Drive Unit 114,Austin,TX
A860056,1500,Faro Drive Unit 1515,Austin,TX
A860057,1500,Faro Drive Unit 1515,Austin,TX
A845893,1500,Faro Drive Unit 1515,Austin,TX
A846732,1500,Faro Ln,Austin,TX
A840168,1500,Fugles Grove,Manor,TX
A819795,1500,Judy Lynn Drive,Travis County,TX
A907610,1500,Lamar,Austin,TX
A915405,1500,Martin Luther King,Austin,TX
A844430,1500,Mathews Ln,Austin,TX
A814983,1500,Parkfield,Austin,TX
A780867,1500,Parmer,Austin,TX
A913619,1500,Red River,Austin,TX
A923105,1500,Red River,Austin,TX
A895267,1500,Red River,Austin,TX
A865169,1500,Red River Rd,Austin,TX
A862500,1500,Red River St,Austin,TX
A910910,1500,Red River St,Austin,TX
A811376,1500,Red River St,Austin,TX
A846654,1500,Red River St,Austin,TX
A925399,1500,Red River Street,Austin,TX
A834821,1500,Red River Street,Austin,TX
A925049,1500,Red River Street,Austin,TX
A839916,1500,Riverside Drive,Austin,TX
A890928,1500,Royal Court,Austin,TX
A925467,1500,Royal Crest Drive,Austin,TX
A929166,1500,Royal Crest Drive,Austin,TX
A836076,1500,Royal Crest Drive,Austin,TX
A812853,1500,Royal Crest Drive,Austin,TX
A921281,1500,Royal Crest Drive,Austin,TX
A832241,1500,Ryman Rd,Travis County,TX
A896364,1500,Ryman Rd,Travis County,TX
A868453,1500,San Jacinto Boulevard,Austin,TX
A826034,1500,South Lamar,Austin,TX
A843517,1500,W 35Th St,Austin,TX
A823079,1500,W 9Th St,Austin,TX
A832411,1500,W William Cannon,Austin,TX
A897127,1500,W William Cannon,Austin,TX
A862217,1500,W William Cannon,Austin,TX
A896952,1500,W William Cannon Drive,Austin,TX
A840002,1500,West 38Th Street,Austin,TX
A835741,1500,West William Cannon,Austin,TX
A858089,1500,Wooten Drive,Austin,TX
A786218,15000,Chamberlain Court,Travis County,TX
A905443,15000,Dale Drive,Austin,TX
A873343,15000,Forum Ave,Travis County,TX
A882530,15000,Forum Ave,Austin,TX
A820040,15000,Hokanson Road,Travis County,TX
A833019,15000,Maha Loop Road,Austin,TX
A895817,15000,Maha Rd,Travis County,TX
A897328,15000,Maha Rd,Travis County,TX
A881887,15000,Maha Rd,Travis County,TX
A871114,15000,Maha Road,Travis County,TX
A899268,15000,Maha Road,Travis County,TX
A918339,15000,Maha Road,Austin,TX
A879127,15000,Maha Road,Travis County,TX
A879128,15000,Maha Road,Travis County,TX
A737685,15000,Maha Road,Austin,TX
A818601,15001,Strathaven Pass,Pflugerville,TX
A818600,15001,Strathaven Pass,Pflugerville,TX
A818602,15001,Strathaven Pass,Pflugerville,TX
A818598,15001,Strathaven Pass,Pflugerville,TX
A818603,15001,Strathaven Pass,Pflugerville,TX
A818599,15001,Strathaven Pass,Pflugerville,TX
A826591,15001,Wells Port,Travis County,TX
A842635,15002,Kent Justin Drive,Austin,TX
A863813,15003,Breccia Rd,Manor,TX
A916289,15003,Jacobson Rd,Travis County,TX
A916290,15003,Jacobson Rd,Travis County,TX
A918500,15003,Jacobson Rd,Austin,TX
A913576,15003,Jacobson Road,Travis County,TX
A913575,15003,Jacobson Road,Travis County,TX
A913184,15003,Jacobson Road,Travis County,TX
A913182,15003,Jacobson Road,Travis County,TX
A913666,15003,Jacobson Road,Austin,TX
A913667,15003,Jacobson Road,Austin,TX
A913183,15003,Jacobson Road,Travis County,TX
A819603,15003,Shalestone Way,Austin,TX
A902221,15008,Banbridge Trail,Austin,TX
A919675,15008,Jacks Pond Road,Austin,TX
A914197,15008,Jolynn St,Travis County,TX
A867374,15008,N Ih 35,Travis County,TX
A916987,15008,Upland Willow Road,Austin,TX
A916986,15008,Upland Willow Road,Austin,TX
A853437,15009,Fagerquist Road,Travis County,TX
A818040,1501,Cloverleaf,Austin,TX
A577358,1501,Darjeeling Drive,Travis County,TX
A817637,1501,Dessau Ridge Lane,Austin,TX
A921718,1501,E 3Rd St,Austin,TX
A914729,1501,E 3Rd St,Austin,TX
A915777,1501,E 3Rd St,Austin,TX
A888503,1501,E Howard Lane,Austin,TX
A892403,1501,E Howard Ln,Austin,TX
A886362,1501,E Howard Ln,Austin,TX
A892404,1501,E Howard Ln,Austin,TX
A889607,1501,East 2Nd Street,Austin,TX
A914729,1501,East 3Rd St,Austin,TX
A912288,1501,East 3Rd Street,Austin,TX
A919288,1501,East 3Rd Street,Austin,TX
A918367,1501,East 3Rd Street,Austin,TX
A889046,1501,East 4Th Street,Austin,TX
A833139,1501,East Howard Lane,Austin,TX
A889548,1501,East Howard Lane,Austin,TX
A819390,1501,East Howard Lane,Austin,TX
A811969,1501,East Howard Lane,Austin,TX
A880625,1501,East Howard Lane,Travis County,TX
A880621,1501,East Howard Lane,Travis County,TX
A880624,1501,East Howard Lane,Travis County,TX
A914763,1501,East Howard Lane,Austin,TX
A926712,1501,East Howard Lane,Austin,TX
A900164,1501,Estrellas Drive,Travis County,TX
A926205,1501,Fm 973,Austin,TX
A866370,1501,Kinney Ave,Austin,TX
A834072,1501,Lady Grey Ave,Travis County,TX
A834071,1501,Lady Grey Ave,Travis County,TX
A856252,1501,Lady Grey Avenue,Travis County,TX
A856250,1501,Lady Grey Avenue,Travis County,TX
A856253,1501,Lady Grey Avenue,Travis County,TX
A856251,1501,Lady Grey Avenue,Travis County,TX
A878719,1501,Lorraine Loop,Austin,TX
A813061,1501,Ransom Street,Pflugerville,TX
A813059,1501,Ransom Street,Pflugerville,TX
A831581,1501,Reagan Hill,Austin,TX
A929725,1501,Red River St,Austin,TX
A898748,1501,S Fm 973,Austin,TX
A852325,1501,S Mopac Expy,Austin,TX
A906869,1501,W N Loop Boulevard,Austin,TX
A906868,1501,W N Loop Boulevard,Austin,TX
A843187,1501,Warrior Lane,Austin,TX
A871745,1501,Warrior Ln,Austin,TX
A900221,1501,West Northloop Boulevard,Austin,TX
A900220,1501,West Northloop Boulevard,Austin,TX
A816452,15010,Fm 812 Road,Austin,TX
A849748,15011,Hokanson Rd,Austin,TX
A849742,15011,Hokanson Rd,Austin,TX
A902654,15011,Hokanson Road,Travis County,TX
A813411,15011,Hokanson Road,Travis County,TX
A902655,15011,Hokanson Road,Travis County,TX
A896489,15011,Hokanson Road,Travis County,TX
A816957,15011,Hokanson Road,Travis County,TX
A789584,15011,Tuff,Manor,TX
A904935,15013,Anitique Finish Drive,Pflugerville,TX
A855934,15013,Purslane Meadow Trail,Travis County,TX
A919309,15013,Purslane Meadow Trl,Travis County,TX
A828632,15013,Purslane Meadow Trl,Austin,TX
A817398,15013,Stave Oak,Travis County,TX
A608756,15017,Babbling Brook Drive,Austin,TX
A870667,1502,Citation Cir,Travis County,TX
A892178,1502,Estrellas Drive,Travis County,TX
A854788,1502,Kirkwood,Austin,TX
A892998,1502,Man O War Drive,Travis County,TX
A872776,1502,W Dittmar Rd,Austin,TX
A870322,1502,West Ben White Boulevard,Austin,TX
A816128,1502,Willow St,Austin,TX
A863437,15024,Breccia Rd,Manor,TX
A863438,15024,Breccia Rd,Manor,TX
A863439,15024,Breccia Rd,Manor,TX
A863440,15024,Breccia Rd,Manor,TX
A863435,15024,Breccia Rd,Manor,TX
A927840,15029,Plainview Drive,Austin,TX
A927841,15029,Plainview Drive,Austin,TX
A860633,1503,Darold,Travis County,TX
A838736,1503,Juliet Street,Austin,TX
A844264,1503,Lipan Trail,Austin,TX
A854994,1503,Morgan Ln,Austin,TX
A906137,1503,New York Ave,Austin,TX
A906138,1503,New York Ave,Austin,TX
A867583,1503,Strathhaven Pass,Austin,TX
A915523,1503,Tall Shadow Drive,Austin,TX
A887521,1503,Tall Shadows Drive,Travis County,TX
A887523,1503,Tall Shadows Drive,Travis County,TX
A883389,1503,Weyford Drive,Austin,TX
A813156,15034,Swiss Drive,Travis County,TX
A832443,1504,Alegria Rd,Austin,TX
A701527,1504,Alegria Rd,Austin,TX
A742766,1504,Alegria Rd,Austin,TX
A892157,1504,Bowling Ln,Austin,TX
A826975,1504,Citation Circle,Travis County,TX
A826973,1504,Citation Circle,Travis County,TX
A826974,1504,Citation Circle,Travis County,TX
A910393,1504,Citation Circle Unit D,Austin,TX
A907457,1504,Collindale Drive,Austin,TX
A907459,1504,Collindale Drive,Austin,TX
A907458,1504,Collindale Drive,Austin,TX
A907456,1504,Collindale Drive,Austin,TX
A820337,1504,Colony Creek Drive,Austin,TX
A818295,1504,E 51St St,Austin,TX
A905359,1504,Fairfield Drive,Austin,TX
A905360,1504,Fairfield Drive,Austin,TX
A905361,1504,Fairfield Drive,Austin,TX
A843681,1504,Green Pastures,Austin,TX
A843682,1504,Green Pastures,Austin,TX
A842473,1504,Green Pastures,Austin,TX
A838381,1504,Green Pastures,Austin,TX
A825631,1504,Green Pastures Drive,Travis County,TX
A860088,1504,Greyford Drive,Austin,TX
A903898,1504,Pine Knoll Drive,Austin,TX
A883621,1504,San Carlos Drive,Austin,TX
A883619,1504,San Carlos Drive,Austin,TX
A883620,1504,San Carlos Drive,Austin,TX
A824007,1504,Vanilla Bean Drive,Pflugerville,TX
A848347,1505,Anhalt,Travis County,TX
A857971,1505,Berlin Lane,Austin,TX
A927427,1505,Coriander Drive,Austin,TX
A927431,1505,Coriander Drive,Austin,TX
A927430,1505,Coriander Drive,Austin,TX
